matching_id,request_id,patient_id,caregiver_id,personality_score,specialty_score,region_score,total_score,grade,status,ai_comment,contract_start_date,contract_end_date,created_at
2553,423,423,415,77.2,0.0,50.0,41.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-08-02,2026-01-09,2024-12-03
2554,423,423,496,80.3,50.0,50.0,60.4,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-06-02,2025-07-27,2025-03-19
2555,424,424,396,86.6,33.3,50.0,55.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-04
2556,424,424,715,81.6,33.3,50.0,54.0,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-11
2557,424,424,820,91.9,0.0,50.0,39.8,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-09
2558,424,424,110,92.3,33.3,50.0,59.6,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-01-13
2559,424,424,476,87.2,0.0,75.0,48.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-16
2560,424,424,427,80.3,33.3,50.0,53.6,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-06
2561,424,424,834,78.6,33.3,50.0,51.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-08-08,2025-12-07,2025-03-14
2562,425,425,400,77.1,25.0,75.0,56.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-03-07,2025-05-11,2024-11-01
2563,425,425,526,70.2,25.0,75.0,49.0,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-24
2564,425,425,65,65.3,25.0,75.0,50.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-20
2565,425,425,179,78.5,25.0,75.0,57.8,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-29
2566,425,425,672,78.1,50.0,50.0,64.1,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-02
2567,425,425,156,71.1,25.0,75.0,51.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-14
2568,425,425,361,78.6,25.0,20.0,43.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-01
2569,425,425,737,73.2,50.0,50.0,59.0,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-05,2025-05-22,2025-11-11
2570,426,426,99,68.2,0.0,75.0,44.4,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-11-02
2571,426,426,682,78.8,0.0,75.0,43.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-07-28
2572,426,426,109,75.1,100.0,75.0,81.1,A,completed,성격 궁합이 좋아 원활한 소통이 기대됩니다.,2025-07-31,2025-12-06,2025-10-25
2573,426,426,512,78.9,66.7,75.0,69.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-10-20
2574,426,426,957,82.4,33.3,75.0,60.4,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-01-20
2575,427,427,946,83.4,50.0,75.0,69.9,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-09-19
2576,427,427,179,78.0,0.0,75.0,50.9,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-01-08,,2025-08-16
2577,427,427,329,69.3,75.0,100.0,76.2,B+,cancelled,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-04-16
2578,427,427,111,86.7,25.0,75.0,60.9,B,active,기본적인 케어 역량을 갖추고 있습니다.,2025-07-05,,2024-11-12
2579,428,428,445,76.0,75.0,50.0,66.0,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-11-14
2580,428,428,834,74.3,25.0,75.0,56.0,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-09,,2025-11-09
2581,428,428,542,88.1,25.0,75.0,62.7,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-05-26
2582,428,428,829,86.5,25.0,75.0,61.8,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-01-11,2025-06-29,2025-06-05
2583,428,428,809,71.9,0.0,50.0,42.2,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-01-02
2584,429,429,509,68.7,50.0,75.0,61.3,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-02-13
2585,429,429,195,79.4,0.0,75.0,50.1,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-04-16
2586,429,429,853,70.7,50.0,75.0,62.8,B,completed,적응 기간이 다소 필요할 수 있습니다.,2025-04-19,2025-06-06,2025-10-17
2587,429,429,213,84.1,0.0,75.0,46.2,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-16
2588,429,429,585,78.8,50.0,75.0,63.6,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2024-12-25,2025-06-11,2025-11-15
2589,429,429,848,70.8,50.0,75.0,67.8,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-05-11
2590,429,429,486,81.7,25.0,75.0,59.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-09-24,2025-12-03,2025-10-19
2591,429,429,513,85.0,0.0,75.0,52.0,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2024-12-20,2025-05-27,2025-05-06
2592,430,430,597,83.8,25.0,75.0,62.9,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2024-11-28,2025-01-04,2025-06-06
2593,430,430,483,66.1,25.0,75.0,50.2,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-16
2594,430,430,960,77.3,25.0,75.0,52.8,C,selected,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-11
2595,430,430,940,78.4,25.0,75.0,60.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-10-26
2596,431,431,506,77.9,33.3,20.0,49.6,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-10,2026-02-05,2025-04-27
2597,431,431,75,90.4,33.3,75.0,68.0,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-26
2598,431,431,825,89.5,33.3,75.0,67.9,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-11-21
2599,431,431,971,83.5,0.0,75.0,43.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-17
2600,431,431,578,89.1,33.3,75.0,63.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-05-31
2601,432,432,490,55.6,0.0,50.0,27.2,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-30,,2024-10-26
2602,432,432,311,76.5,33.3,50.0,55.4,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-26
2603,432,432,801,72.7,33.3,50.0,52.4,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-04-17,2025-05-21,2025-03-25
2604,432,432,871,81.8,66.7,50.0,69.8,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2024-12-02
2605,432,432,898,73.1,33.3,50.0,50.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-09-28
2606,432,432,995,68.7,66.7,50.0,62.6,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2024-12-17,,2025-05-30
2607,432,432,234,72.4,33.3,50.0,48.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-28
2608,433,433,238,86.1,33.3,75.0,61.4,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-02-09
2609,433,433,95,88.8,0.0,50.0,39.0,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-21,2026-01-22,2025-10-18
2610,433,433,603,77.7,0.0,50.0,36.5,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-06-19
2611,433,433,11,91.1,33.3,75.0,62.5,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2024-11-27,2025-02-27,2025-09-21
2612,433,433,233,73.6,66.7,75.0,72.7,B+,recommended,전반적으로 좋은 매칭입니다.,,,2025-10-18
2613,434,434,257,77.0,50.0,75.0,65.6,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-05-28
2614,434,434,961,81.0,0.0,75.0,51.1,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-07-08,2025-11-28,2025-06-25
2615,434,434,557,77.2,25.0,75.0,53.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-07-24
2616,434,434,211,86.3,25.0,75.0,59.2,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-06-16
2617,435,435,516,57.3,33.3,20.0,39.6,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-10-17
2618,435,435,107,54.7,0.0,20.0,21.2,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-05
2619,435,435,56,64.8,0.0,20.0,25.0,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-01-18,2025-04-11,2025-05-20
2620,435,435,355,51.6,33.3,20.0,31.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-04
2621,435,435,923,52.1,66.7,20.0,49.3,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-03-10,2025-05-08,2025-03-16
2622,435,435,421,61.8,66.7,20.0,51.1,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-04-15,2025-07-30,2025-10-27
2623,435,435,723,70.1,33.3,20.0,41.7,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-15
2624,435,435,974,68.3,33.3,20.0,41.1,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-08-04
2625,436,436,389,80.8,50.0,50.0,56.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-10
2626,436,436,189,70.8,50.0,50.0,57.7,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-11-13
2627,436,436,676,68.2,25.0,75.0,56.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-15
2628,436,436,442,79.0,25.0,50.0,53.2,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2024-12-30,,2024-11-04
2629,436,436,546,79.7,25.0,50.0,45.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-01-12
2630,437,437,887,65.2,0.0,75.0,37.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-16
2631,437,437,438,77.6,50.0,75.0,64.8,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-06-03,2025-11-16,2025-04-23
2632,437,437,802,88.2,75.0,75.0,82.3,A,completed,성격 궁합이 좋아 원활한 소통이 기대됩니다.,2025-06-17,2025-08-27,2025-04-01
2633,437,437,747,91.1,50.0,75.0,66.9,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-07-06
2634,437,437,951,94.2,50.0,75.0,74.7,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-10-14
2635,437,437,754,87.9,50.0,75.0,74.5,B+,completed,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,2025-01-24,2025-05-09,2025-02-07
2636,437,437,771,77.6,25.0,75.0,53.6,C,active,일부 조건 불일치가 있어 확인이 필요합니다.,2025-06-13,,2025-07-21
2637,438,438,13,86.9,0.0,75.0,52.6,C,cancelled,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-04-04
2638,438,438,128,81.8,50.0,50.0,56.3,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-24,2026-03-22,2025-05-27
2639,438,438,315,83.5,0.0,100.0,51.4,C,cancelled,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-02-03
2640,438,438,583,80.5,75.0,75.0,81.3,A,completed,성격 궁합이 좋아 원활한 소통이 기대됩니다.,2025-06-09,2025-11-27,2025-10-25
2641,438,438,677,76.8,0.0,75.0,48.3,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-17
2642,438,438,329,80.5,25.0,75.0,60.6,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-08-02
2643,438,438,857,62.8,50.0,75.0,62.0,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-08-14,2025-09-25,2025-09-29
2644,438,438,271,72.1,50.0,75.0,65.8,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-03-17,2025-09-11,2025-11-05
2645,439,439,975,67.5,50.0,50.0,53.7,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-05-30
2646,439,439,732,79.4,25.0,75.0,56.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-23
2647,439,439,266,77.3,50.0,75.0,63.1,B,cancelled,기본적인 케어 역량을 갖추고 있습니다.,,,2025-10-18
2648,439,439,999,81.1,25.0,75.0,57.2,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-10
2649,440,440,243,85.9,66.7,50.0,68.0,B,selected,적응 기간이 다소 필요할 수 있습니다.,,,2025-04-28
2650,440,440,209,82.6,0.0,50.0,37.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-07-05
2651,440,440,334,76.8,33.3,50.0,49.1,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-20
2652,440,440,585,85.6,33.3,50.0,58.7,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-05-02
2653,441,441,482,75.6,66.7,75.0,68.5,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2025-07-01
2654,441,441,966,88.2,33.3,75.0,67.3,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-11-13
2655,441,441,997,94.9,0.0,75.0,48.0,C,completed,일부 조건 불일치가 있어 확인이 필요합니다.,2025-07-12,2025-10-30,2024-11-25
2656,441,441,302,85.7,0.0,75.0,51.6,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-03
2657,441,441,637,75.8,33.3,75.0,63.0,B,completed,기본적인 케어 역량을 갖추고 있습니다.,2025-04-18,2025-10-14,2024-12-25
2658,441,441,32,78.4,66.7,75.0,75.5,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2024-11-30,2025-01-19,2025-08-04
2659,442,442,752,88.9,33.3,75.0,66.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2025-03-30
2660,442,442,429,75.6,33.3,75.0,60.1,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-02-04,2025-06-26,2025-07-12
2661,442,442,552,84.5,33.3,75.0,59.6,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-06-11
2662,442,442,751,75.0,0.0,75.0,42.4,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-04-26,2025-07-24,2025-06-18
2663,442,442,125,86.5,33.3,20.0,50.5,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-11-16
2664,442,442,868,82.0,66.7,75.0,78.7,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-04-02,2025-08-02,2025-05-30
2665,442,442,900,79.9,33.3,75.0,64.2,B,active,일부 조건에서 조율이 필요할 수 있습니다.,2024-11-28,,2025-01-21
2666,442,442,541,79.9,66.7,50.0,64.4,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-08-01
2667,443,443,848,80.9,50.0,75.0,66.2,B,recommended,적응 기간이 다소 필요할 수 있습니다.,,,2024-12-21
2668,443,443,847,77.1,25.0,50.0,45.9,C,active,다른 후보도 함께 검토해 보시기 바랍니다.,2025-06-17,,2025-06-05
2669,443,443,129,79.6,25.0,50.0,48.5,C,completed,다른 후보도 함께 검토해 보시기 바랍니다.,2025-09-17,2026-01-29,2025-03-13
2670,443,443,948,69.2,25.0,75.0,52.9,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-08-26
2671,443,443,551,69.1,0.0,50.0,40.4,C,active,추가 교육이나 지원이 필요할 수 있습니다.,2025-10-21,,2025-09-26
2672,443,443,251,70.9,75.0,75.0,72.7,B+,selected,전반적으로 좋은 매칭입니다.,,,2024-11-27
2673,443,443,796,75.4,25.0,50.0,53.2,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-09-07,2025-11-08,2025-04-20
2674,443,443,932,71.8,25.0,75.0,58.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-08
2675,444,444,941,84.6,50.0,75.0,68.9,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-05-31,2025-07-30,2025-06-07
2676,444,444,398,76.9,50.0,50.0,55.5,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-11-03
2677,444,444,926,84.5,75.0,50.0,67.8,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-04-11
2678,444,444,433,84.4,25.0,50.0,56.1,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-04-10
2679,444,444,363,90.2,75.0,50.0,76.5,B+,recommended,성격 궁합이 양호하며 적응이 빠를 것으로 예상됩니다.,,,2025-07-01
2680,444,444,131,76.0,75.0,75.0,77.9,B+,completed,전반적으로 좋은 매칭입니다.,2025-08-21,2025-11-05,2024-10-30
2681,444,444,412,79.0,25.0,50.0,46.0,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-01-27
2682,444,444,714,83.9,50.0,50.0,62.8,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2024-11-30,2025-04-25,2025-06-15
2683,445,445,287,79.0,25.0,50.0,45.6,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-03-03
2684,445,445,968,79.1,50.0,75.0,67.2,B,selected,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-07-03
2685,445,445,792,81.3,0.0,75.0,45.4,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2024-11-04
2686,445,445,100,62.5,75.0,75.0,67.4,B,recommended,기본적인 케어 역량을 갖추고 있습니다.,,,2025-11-05
2687,445,445,238,76.1,25.0,75.0,58.5,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-17
2688,445,445,305,70.7,25.0,50.0,44.4,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-07-07
2689,445,445,506,70.3,50.0,20.0,50.3,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-06-19
2690,445,445,350,71.9,0.0,75.0,39.9,C,recommended,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-09-03
2691,446,446,295,88.6,25.0,75.0,57.0,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-07-02
2692,446,446,281,71.2,25.0,75.0,58.0,C,selected,다른 후보도 함께 검토해 보시기 바랍니다.,,,2025-01-20
2693,446,446,499,68.0,50.0,50.0,58.8,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-12-20
2694,446,446,450,77.5,50.0,75.0,63.7,B,selected,기본적인 케어 역량을 갖추고 있습니다.,,,2025-08-13
2695,447,447,859,61.9,33.3,75.0,58.3,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-02-24
2696,447,447,521,72.7,0.0,75.0,47.2,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-03-21
2697,447,447,773,72.9,66.7,75.0,74.3,B+,completed,주요 질환에 대한 케어 경험이 있습니다.,2025-10-15,2026-02-16,2025-07-05
2698,447,447,173,67.3,66.7,75.0,68.2,B,recommended,일부 조건에서 조율이 필요할 수 있습니다.,,,2025-03-05
2699,447,447,29,72.5,0.0,75.0,40.4,C,completed,추가 교육이나 지원이 필요할 수 있습니다.,2025-03-10,2025-06-23,2024-11-25
2700,447,447,613,74.2,33.3,100.0,63.8,B,completed,일부 조건에서 조율이 필요할 수 있습니다.,2025-03-21,2025-08-24,2025-10-13
2701,447,447,925,76.2,0.0,75.0,47.7,C,selected,추가 교육이나 지원이 필요할 수 있습니다.,,,2025-05-29
2702,447,447,41,83.6,0.0,75.0,51.1,C,cancelled,일부 조건 불일치가 있어 확인이 필요합니다.,,,2025-08-05
2703,448,448,335,82.5,25.0,50.0,49.2,C,recommended,일부 조건 불일치가 있어 확인이 필요합니다.,,,2024-11-15
2704,448,448,161,80.6,0.0,75.0,47.1,C,recommended,추가 교육이나 지원이 필요할 수 있습니다.,,,2024-11-30
